oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,action_code,Check,action_code,B33,action_code,B66,action_code,B130,action_code,AI,flop
5.1159,0.40267,10.7841,0.59733,0.7699966497,1.094173165,X,0.38031,R5.45,0.61348,R10.9,0.0062,R21.45,0,RAI,0,KhQh9h
4.56976,0.37755,11.3302,0.62246,0.7335588341,1.103174175,X,0.1725,R5.45,0.82133,R10.9,0.00617,R21.45,0,RAI,0,KhQh9d
4.53807,0.37604,11.3623,0.62396,0.7313970566,1.103631306,X,0.20326,R5.45,0.79357,R10.9,0.00317,R21.45,0,RAI,0,KhQd9h
4.36343,0.37371,11.5362,0.62629,0.7076350642,1.116360526,X,0.09008,R5.45,0.90237,R10.9,0.00755,R21.45,0,RAI,0,KdQh9h
4.20951,0.36843,11.6906,0.63157,0.6924566863,1.121843138,X,0.03976,R5.45,0.95248,R10.9,0.00776,R21.45,0,RAI,0,KhQd9c
4.90246,0.38046,10.9968,0.61954,0.7809462189,1.075757127,X,0.33082,R5.45,0.66358,R10.9,0.0056,R21.45,0,RAI,0,KhQhTh
3.971,0.34119,11.9291,0.65881,0.705374298,1.097400987,X,0.10768,R5.45,0.88381,R10.9,0.00851,R21.45,0,RAI,0,KdQhTh
4.03183,0.34134,11.8679,0.65866,0.7158648837,1.092016066,X,0.13658,R5.45,0.85371,R10.9,0.0097,R21.45,0,RAI,0,KhQdTh
4.06811,0.34277,11.8316,0.65723,0.7192931505,1.091041862,X,0.13072,R5.45,0.86101,R10.9,0.00827,R21.45,0,RAI,0,KhQhTd
3.74908,0.33182,12.1508,0.66818,0.6847596848,1.102111875,X,0.11063,R5.45,0.88247,R10.9,0.0069,R21.45,0,RAI,0,KhQdTc
5.01526,0.38464,10.8851,0.61536,0.7902328368,1.072063217,X,0.34523,R5.45,0.64994,R10.9,0.00483,R21.45,0,RAI,0,KhQhJh
3.96477,0.34399,11.9354,0.65601,0.6985351231,1.102665201,X,0.00103,R5.45,0.99071,R10.9,0.00826,R21.45,0,RAI,0,KhQdJh
3.94041,0.3447,11.9596,0.6553,0.6928132148,1.106097146,X,0.00152,R5.45,0.98951,R10.9,0.00897,R21.45,0,RAI,0,KdQhJh
3.99765,0.34532,11.9026,0.65468,0.7016153776,1.101863276,X,0.0045,R5.45,0.9874,R10.9,0.0081,R21.45,0,RAI,0,KhQhJd
3.66069,0.33505,12.2395,0.66495,0.6621698639,1.115555222,X,0.00228,R5.45,0.99042,R10.9,0.0073,R21.45,0,RAI,0,KhQdJc
3.42835,0.36312,12.4712,0.63688,0.5722042082,1.186769482,X,0.00609,R5.45,0.98622,R10.9,0.00769,R21.45,0,RAI,0,KhQhQd
3.17974,0.35494,12.7202,0.64506,0.5429410993,1.195119231,X,0.00166,R5.45,0.9971,R10.9,0.00125,R21.45,0,RAI,0,KhQdQc
4.46756,0.41879,11.4322,0.58121,0.6465321348,1.192102382,X,0.00003,R5.45,0.98361,R10.9,0.01635,R21.45,0.00001,RAI,0,KhKd2h
3.97333,0.41169,11.9264,0.58831,0.5849252641,1.228627629,X,0.00004,R5.45,0.9153,R10.9,0.08466,R21.45,0,RAI,0,KdKc2h
4.38608,0.41742,11.5144,0.58258,0.6368238646,1.197850329,X,0.0001,R5.45,0.98495,R10.9,0.01489,R21.45,0.00005,RAI,0,KhKd3h
3.91197,0.41103,11.9883,0.58897,0.5768169915,1.233615355,X,0.00004,R5.45,0.91931,R10.9,0.08065,R21.45,0.00001,RAI,0,KdKc3h
4.56121,0.41818,11.3388,0.58182,0.6610478418,1.181122325,X,0.00002,R5.45,0.98507,R10.9,0.01491,R21.45,0,RAI,0,KhKd4h
4.0666,0.41194,11.8352,0.58806,0.5982924496,1.219750762,X,0.00002,R5.45,0.98413,R10.9,0.01585,R21.45,0,RAI,0,KdKc4h
4.46356,0.41531,11.4367,0.58469,0.6513659608,1.185474704,X,0.00001,R5.45,0.98702,R10.9,0.01297,R21.45,0,RAI,0,KhKd5h
3.9221,0.40903,11.9772,0.59097,0.5811384004,1.22830621,X,0.00001,R5.45,0.98363,R10.9,0.01636,R21.45,0,RAI,0,KdKc5h
4.56118,0.41544,11.3396,0.58456,0.6654033387,1.175665927,X,0,R5.45,0.98975,R10.9,0.01025,R21.45,0,RAI,0,KhKd6h
3.99891,0.40918,11.9015,0.59082,0.5923021345,1.220850678,X,0.00001,R5.45,0.98491,R10.9,0.01509,R21.45,0,RAI,0,KdKc6h
4.25822,0.40995,11.6418,0.59005,0.6295254512,1.195765148,X,0.00001,R5.45,0.9898,R10.9,0.01019,R21.45,0,RAI,0,KhKd7h
3.77775,0.40453,12.1221,0.59547,0.5659766958,1.233770537,X,0,R5.45,0.989,R10.9,0.011,R21.45,0,RAI,0,KdKc7h
4.05096,0.41019,11.848,0.58981,0.59853419,1.217446996,X,0,R5.45,0.9901,R10.9,0.0099,R21.45,0,RAI,0,KhKd8h
3.63013,0.40602,12.2704,0.59398,0.5418646612,1.251999028,X,0,R5.45,0.99026,R10.9,0.00974,R21.45,0,RAI,0,KdKc8h
4.06208,0.39757,11.8371,0.60243,0.6192284436,1.190840806,X,0.00013,R5.45,0.99349,R10.9,0.00638,R21.45,0,RAI,0,KhKd9h
3.69296,0.39175,12.2066,0.60825,0.5713229216,1.216269159,X,0.00001,R5.45,0.99427,R10.9,0.00572,R21.45,0,RAI,0,KdKc9h
3.61734,0.38146,12.2817,0.61854,0.5747200919,1.203387086,X,0.00003,R5.45,0.99358,R10.9,0.00639,R21.45,0,RAI,0,KhKdTh
3.2448,0.37473,12.6547,0.62527,0.5247899973,1.226588663,X,0,R5.45,0.99225,R10.9,0.00775,R21.45,0,RAI,0,KdKcTh
2.96535,0.36302,12.9347,0.63698,0.4950641152,1.230687004,X,0,R5.45,0.98906,R10.9,0.01094,R21.45,0,RAI,0,KhKdJh
2.85848,0.35769,13.0413,0.64231,0.4843333824,1.230532964,X,0,R5.45,0.99181,R10.9,0.00819,R21.45,0,RAI,0,KdKcJh
3.20419,0.36472,12.6958,0.63528,0.5324450024,1.211183425,X,0.00001,R5.45,0.99025,R10.9,0.00974,R21.45,0,RAI,0,KhKdQh
2.96093,0.35721,12.9389,0.64279,0.5023664076,1.219957235,X,0.00001,R5.45,0.99142,R10.9,0.00858,R21.45,0,RAI,0,KdKcQh
2.43403,0.40273,13.4662,0.59727,0.3662924973,1.36643445,X,0.00001,R5.45,0.68513,R10.9,0.31486,R21.45,0,RAI,0,KhKdKc
4.13208,0.38443,11.7685,0.61557,0.6514296526,1.158673849,X,0.00712,R5.45,0.98384,R10.9,0.0088,R21.45,0.00024,RAI,0,Ah2h2d
3.86742,0.37584,12.0331,0.62416,0.6236406003,1.168420329,X,0.02956,R5.45,0.96243,R10.9,0.00801,R21.45,0,RAI,0,Ah2d2c
6.86017,0.44954,9.0398,0.55046,0.9248740533,0.9952887891,X,0.95634,R5.45,0.03673,R10.9,0.00693,R21.45,0,RAI,0,Ah3h2h
6.79302,0.42878,9.10706,0.57122,0.9601618034,0.9662530639,X,0.78908,R5.45,0.2043,R10.9,0.00662,R21.45,0,RAI,0,Ah3d2h
6.84374,0.43027,9.05637,0.56973,0.9639810666,0.9633877652,X,0.81431,R5.45,0.18038,R10.9,0.00531,R21.45,0,RAI,0,Ah3h2d
6.59362,0.42676,9.30643,0.57324,0.936388916,0.9839265751,X,0.71649,R5.45,0.27885,R10.9,0.00466,R21.45,0,RAI,0,Ad3h2h
6.6623,0.42119,9.23764,0.57881,0.9586546935,0.9672552572,X,0.62034,R5.45,0.37216,R10.9,0.00749,R21.45,0,RAI,0,Ah3d2c
4.28043,0.38278,11.6196,0.61722,0.6777261091,1.140950685,X,0.0235,R5.45,0.96788,R10.9,0.00862,R21.45,0,RAI,0,Ah3h3d
3.83336,0.37183,12.0674,0.62817,0.6248147117,1.164268864,X,0.03256,R5.45,0.95803,R10.9,0.00941,R21.45,0,RAI,0,Ah3d3c
6.6554,0.44486,9.24491,0.55514,0.9067067242,1.009290578,X,0.9006,R5.45,0.09208,R10.9,0.00732,R21.45,0,RAI,0,Ah4h2h
6.31699,0.42267,9.58293,0.57733,0.9057843389,1.005982055,X,0.57535,R5.45,0.41661,R10.9,0.00804,R21.45,0,RAI,0,Ad4h2h
6.54762,0.42576,9.3525,0.57424,0.9320402169,0.9870753535,X,0.66379,R5.45,0.32157,R10.9,0.01463,R21.45,0,RAI,0,Ah4h2d
6.51561,0.42496,9.38434,0.57504,0.9292297615,0.9890580014,X,0.64156,R5.45,0.34546,R10.9,0.0122,R21.45,0.00078,RAI,0,Ah4d2h
6.28017,0.4168,9.62018,0.5832,0.9131870644,0.9997277814,X,0.43746,R5.45,0.55299,R10.9,0.00955,R21.45,0,RAI,0,Ah4d2c
6.75182,0.4487,9.14842,0.5513,0.9119705986,1.005713274,X,0.90637,R5.45,0.08616,R10.9,0.00747,R21.45,0,RAI,0,Ah4h3h
6.42785,0.42601,9.47229,0.57399,0.9144542174,1.000153656,X,0.59216,R5.45,0.39876,R10.9,0.00908,R21.45,0,RAI,0,Ad4h3h
6.70681,0.43015,9.19316,0.56985,0.9449571802,0.9777330677,X,0.69782,R5.45,0.28847,R10.9,0.01371,R21.45,0,RAI,0,Ah4d3h
6.68195,0.42951,9.21798,0.57049,0.9428573834,0.9792730377,X,0.70403,R5.45,0.27255,R10.9,0.02341,R21.45,0,RAI,0,Ah4h3d
6.46431,0.42087,9.43573,0.57913,0.9308726406,0.9874508816,X,0.49516,R5.45,0.49357,R10.9,0.01126,R21.45,0,RAI,0,Ah4d3c
4.6693,0.38633,11.2314,0.61367,0.7325029829,1.109209381,X,0.1323,R5.45,0.85781,R10.9,0.00989,R21.45,0,RAI,0,Ah4h4d
4.22987,0.37613,11.6699,0.62387,0.6815615294,1.133677339,X,0.06849,R5.45,0.92234,R10.9,0.00917,R21.45,0,RAI,0,Ah4d4c
6.52647,0.44216,9.37372,0.55784,0.8945712825,1.018400013,X,0.85184,R5.45,0.14082,R10.9,0.00734,R21.45,0,RAI,0,Ah5h2h
6.23727,0.4221,9.663,0.5779,0.8955611218,1.013387053,X,0.5429,R5.45,0.44752,R10.9,0.00958,R21.45,0,RAI,0,Ad5h2h
6.45896,0.4252,9.44115,0.5748,0.9206306161,0.9954608163,X,0.61573,R5.45,0.36214,R10.9,0.01996,R21.45,0.00217,RAI,0,Ah5d2h
6.43432,0.42462,9.46583,0.57538,0.9183712118,0.9970569542,X,0.61836,R5.45,0.33414,R10.9,0.04591,R21.45,0.00158,RAI,0,Ah5h2d
6.21928,0.41718,9.6808,0.58282,0.9035093841,1.006683332,X,0.41492,R5.45,0.57594,R10.9,0.00914,R21.45,0,RAI,0,Ah5d2c
6.59575,0.44497,9.30396,0.55503,0.8983581027,1.015938537,X,0.84849,R5.45,0.14446,R10.9,0.00706,R21.45,0,RAI,0,Ah5h3h
6.58853,0.42894,9.31172,0.57106,0.9309107429,0.9882440697,X,0.64674,R5.45,0.3203,R10.9,0.03296,R21.45,0,RAI,0,Ah5d3h
6.27831,0.424,9.62131,0.576,0.8974142219,1.012343292,X,0.52644,R5.45,0.46527,R10.9,0.00829,R21.45,0,RAI,0,Ad5h3h
6.50444,0.42695,9.39542,0.57305,0.9233129582,0.9936643861,X,0.62781,R5.45,0.29379,R10.9,0.0784,R21.45,0,RAI,0,Ah5h3d
6.30853,0.41964,9.59148,0.58036,0.9111027033,1.001622852,X,0.42439,R5.45,0.56511,R10.9,0.01049,R21.45,0,RAI,0,Ah5d3c
6.81977,0.4543,9.08011,0.5457,0.9097939639,1.00844724,X,0.8965,R5.45,0.09513,R10.9,0.00837,R21.45,0,RAI,0,Ah5h4h
6.99953,0.43929,8.90036,0.56071,0.9656808534,0.9620227063,X,0.8363,R5.45,0.15039,R10.9,0.01331,R21.45,0,RAI,0,Ah5d4h
6.95769,0.43805,8.94255,0.56195,0.9626256492,0.9644500089,X,0.82001,R5.45,0.16263,R10.9,0.01736,R21.45,0,RAI,0,Ah5h4d
6.8147,0.43671,9.08541,0.56329,0.9457354511,0.977526525,X,0.7547,R5.45,0.23767,R10.9,0.00764,R21.45,0,RAI,0,Ad5h4h
6.88983,0.43136,9.01025,0.56864,0.9680208068,0.9603189526,X,0.68246,R5.45,0.30729,R10.9,0.01025,R21.45,0,RAI,0,Ah5d4c
4.93702,0.3905,10.963,0.6095,0.7662312824,1.090109668,X,0.22603,R5.45,0.76627,R10.9,0.0077,R21.45,0,RAI,0,Ah5h5d
4.60126,0.38188,11.299,0.61812,0.7302405582,1.107853873,X,0.14028,R5.45,0.85127,R10.9,0.00845,R21.45,0,RAI,0,Ah5d5c
6.08704,0.43207,9.81295,0.56793,0.8538235078,1.047178822,X,0.73981,R5.45,0.25381,R10.9,0.00639,R21.45,0,RAI,0,Ah6h2h
5.99531,0.41868,9.90468,0.58132,0.8678515818,1.03262173,X,0.51579,R5.45,0.4761,R10.9,0.00811,R21.45,0,RAI,0,Ah6d2h
5.82017,0.4153,10.0798,0.5847,0.8493560351,1.044805193,X,0.4972,R5.45,0.497,R10.9,0.0058,R21.45,0,RAI,0,Ad6h2h
5.83463,0.41515,10.0654,0.58485,0.8517739406,1.043045994,X,0.46428,R5.45,0.52741,R10.9,0.00799,R21.45,0.00031,RAI,0,Ah6h2d
5.68897,0.41081,10.2105,0.58919,0.8392835404,1.050289398,X,0.38219,R5.45,0.61083,R10.9,0.00698,R21.45,0,RAI,0,Ah6d2c
6.18244,0.43463,9.7174,0.56537,0.8620972225,1.041677635,X,0.76563,R5.45,0.22784,R10.9,0.00653,R21.45,0,RAI,0,Ah6h3h
6.18033,0.42201,9.71941,0.57799,0.887574793,1.019144194,X,0.58454,R5.45,0.40924,R10.9,0.00621,R21.45,0,RAI,0,Ah6d3h
5.91249,0.41668,9.98733,0.58332,0.8599709937,1.0376684,X,0.52231,R5.45,0.47296,R10.9,0.00473,R21.45,0,RAI,0,Ad6h3h
5.96424,0.41704,9.93606,0.58296,0.8667492416,1.032979007,X,0.50122,R5.45,0.49177,R10.9,0.00701,R21.45,0,RAI,0,Ah6h3d
5.84604,0.41274,10.0531,0.58726,0.8584228509,1.037489919,X,0.42675,R5.45,0.56725,R10.9,0.006,R21.45,0,RAI,0,Ah6d3c
6.1889,0.43691,9.71111,0.56309,0.8584945302,1.045218527,X,0.74639,R5.45,0.2481,R10.9,0.0055,R21.45,0,RAI,0,Ah6h4h
6.14656,0.4231,9.75306,0.5769,0.8804509672,1.024604889,X,0.55368,R5.45,0.43957,R10.9,0.00674,R21.45,0,RAI,0,Ah6h4d
6.32229,0.42716,9.57753,0.57284,0.8970153856,1.01329583,X,0.63708,R5.45,0.35715,R10.9,0.00577,R21.45,0,RAI,0,Ah6d4h
6.06953,0.42221,9.83016,0.57779,0.8712496075,1.031113828,X,0.54819,R5.45,0.44697,R10.9,0.00484,R21.45,0,RAI,0,Ad6h4h
6.03599,0.41906,9.8637,0.58094,0.8729480201,1.029021906,X,0.43592,R5.45,0.55879,R10.9,0.00528,R21.45,0,RAI,0,Ah6d4c
6.26371,0.44177,9.63619,0.55823,0.8593132175,1.046184473,X,0.73318,R5.45,0.26092,R10.9,0.0059,R21.45,0,RAI,0,Ah6h5h
6.45393,0.432,9.44609,0.568,0.9054334643,1.007905403,X,0.65533,R5.45,0.33976,R10.9,0.00491,R21.45,0,RAI,0,Ah6d5h
6.3464,0.42938,9.55358,0.57062,0.8957806378,1.014694307,X,0.60318,R5.45,0.39083,R10.9,0.00599,R21.45,0,RAI,0,Ah6h5d
6.32389,0.42966,9.57597,0.57034,0.8920217847,1.017571663,X,0.62662,R5.45,0.36821,R10.9,0.00518,R21.45,0,RAI,0,Ad6h5h
6.29466,0.42573,9.60544,0.57427,0.8960950836,1.013718072,X,0.51288,R5.45,0.48163,R10.9,0.00549,R21.45,0,RAI,0,Ah6d5c
5.09161,0.39513,10.8083,0.60487,0.7809642773,1.082961447,X,0.31768,R5.45,0.67488,R10.9,0.00743,R21.45,0,RAI,0,Ah6h6d
4.97216,0.39002,10.9277,0.60998,0.7726347675,1.085753419,X,0.25548,R5.45,0.73882,R10.9,0.00571,R21.45,0,RAI,0,Ah6d6c
5.94241,0.42913,9.95747,0.57087,0.839247012,1.057128673,X,0.69577,R5.45,0.29714,R10.9,0.00709,R21.45,0,RAI,0,Ah7h2h
5.56376,0.41101,10.3365,0.58899,0.8204120732,1.063612305,X,0.39903,R5.45,0.59351,R10.9,0.00743,R21.45,0.00003,RAI,0,Ah7h2d
5.56359,0.41131,10.3361,0.58869,0.8197886902,1.064111013,X,0.43437,R5.45,0.56001,R10.9,0.00562,R21.45,0,RAI,0,Ad7h2h
5.71293,0.41434,10.1872,0.58566,0.835637889,1.054204621,X,0.43754,R5.45,0.55515,R10.9,0.00731,R21.45,0,RAI,0,Ah7d2h
5.37923,0.40663,10.5206,0.59337,0.8017458948,1.074557644,X,0.31986,R5.45,0.67423,R10.9,0.0059,R21.45,0,RAI,0,Ah7d2c
6.06063,0.43287,9.83913,0.56713,0.84854783,1.05145364,X,0.71191,R5.45,0.28117,R10.9,0.00693,R21.45,0,RAI,0,Ah7h3h
5.95378,0.4193,9.94633,0.5807,0.8605656349,1.038071127,X,0.50254,R5.45,0.49117,R10.9,0.00629,R21.45,0,RAI,0,Ah7d3h
5.71149,0.41432,10.1884,0.58568,0.8354675735,1.054296864,X,0.46473,R5.45,0.52979,R10.9,0.00548,R21.45,0,RAI,0,Ad7h3h
5.74657,0.41454,10.1533,0.58546,0.8401528982,1.051056477,X,0.43014,R5.45,0.56319,R10.9,0.00668,R21.45,0,RAI,0,Ah7h3d
5.60836,0.41037,10.2915,0.58963,0.8282783858,1.057828248,X,0.36615,R5.45,0.62757,R10.9,0.00628,R21.45,0,RAI,0,Ah7d3c
6.0911,0.43573,9.80899,0.56427,0.8472163499,1.053545631,X,0.70196,R5.45,0.29114,R10.9,0.0069,R21.45,0,RAI,0,Ah7h4h
5.98193,0.42136,9.91845,0.57864,0.8604072781,1.03884664,X,0.49353,R5.45,0.50085,R10.9,0.00562,R21.45,0,RAI,0,Ah7h4d
6.1446,0.42521,9.75513,0.57479,0.8758025343,1.028584331,X,0.55957,R5.45,0.43531,R10.9,0.00512,R21.45,0,RAI,0,Ah7d4h
5.92721,0.42065,9.97283,0.57935,0.8539755975,1.043262163,X,0.50567,R5.45,0.49044,R10.9,0.00389,R21.45,0,RAI,0,Ad7h4h
5.86618,0.41754,10.0336,0.58246,0.8514778115,1.044011921,X,0.4081,R5.45,0.5881,R10.9,0.0038,R21.45,0,RAI,0,Ah7d4c
5.93177,0.43371,9.96811,0.56629,0.8288976403,1.066817111,X,0.62686,R5.45,0.36746,R10.9,0.00568,R21.45,0,RAI,0,Ah7h5h
5.91283,0.42291,9.98713,0.57709,0.8473512608,1.048849555,X,0.42593,R5.45,0.56723,R10.9,0.00684,R21.45,0,RAI,0,Ah7h5d
6.02315,0.42537,9.8771,0.57463,0.8581690888,1.041734851,X,0.47405,R5.45,0.52,R10.9,0.00595,R21.45,0,RAI,0,Ah7d5h
5.83513,0.42139,10.0649,0.57861,0.8392326774,1.054241265,X,0.43101,R5.45,0.56348,R10.9,0.00551,R21.45,0,RAI,0,Ad7h5h
5.78292,0.41934,10.1175,0.58066,0.8357895285,1.05600942,X,0.33396,R5.45,0.661,R10.9,0.00504,R21.45,0,RAI,0,Ah7d5c
6.03438,0.43981,9.86606,0.56019,0.8315408723,1.067393246,X,0.61241,R5.45,0.38178,R10.9,0.00581,R21.45,0,RAI,0,Ah7h6h
6.14195,0.4303,9.7584,0.5697,0.8650694961,1.038122129,X,0.54178,R5.45,0.45205,R10.9,0.00617,R21.45,0,RAI,0,Ah7d6h
6.14678,0.43042,9.75331,0.56958,0.8655083693,1.037799238,X,0.54708,R5.45,0.44603,R10.9,0.0069,R21.45,0,RAI,0,Ah7h6d
6.17319,0.43104,9.72657,0.56896,0.8679768558,1.036081776,X,0.59705,R5.45,0.39817,R10.9,0.00478,R21.45,0,RAI,0,Ad7h6h
6.07577,0.42729,9.82399,0.57271,0.8617765107,1.039607041,X,0.46964,R5.45,0.52533,R10.9,0.00502,R21.45,0,RAI,0,Ah7d6c
4.81762,0.39039,11.0826,0.60961,0.7479109381,1.101804253,X,0.23297,R5.45,0.75961,R10.9,0.00741,R21.45,0,RAI,0,Ah7h7d
4.6886,0.38553,11.2115,0.61447,0.7370569951,1.105807332,X,0.18693,R5.45,0.80622,R10.9,0.00685,R21.45,0,RAI,0,Ah7d7c
5.78081,0.42861,10.1193,0.57139,0.8174147041,1.073327331,X,0.61763,R5.45,0.37584,R10.9,0.00652,R21.45,0,RAI,0,Ah8h2h
5.41907,0.41263,10.4815,0.58737,0.7959394064,1.0815041,X,0.32753,R5.45,0.66433,R10.9,0.00814,R21.45,0,RAI,0,Ah8h2d
5.60594,0.4166,10.2946,0.5834,0.815539943,1.069443469,X,0.38043,R5.45,0.61238,R10.9,0.00719,R21.45,0,RAI,0,Ah8d2h
5.43109,0.41289,10.4683,0.58711,0.7972025781,1.080621431,X,0.35965,R5.45,0.63376,R10.9,0.00659,R21.45,0,RAI,0,Ad8h2h
5.23624,0.40939,10.6634,0.59061,0.775172504,1.094233766,X,0.24844,R5.45,0.74604,R10.9,0.00552,R21.45,0,RAI,0,Ah8d2c
5.81071,0.42868,10.0892,0.57132,0.8215084384,1.070274274,X,0.63353,R5.45,0.35967,R10.9,0.0068,R21.45,0,RAI,0,Ah8h3h
5.42801,0.41125,10.4725,0.58875,0.7999277959,1.078040556,X,0.34713,R5.45,0.64523,R10.9,0.00764,R21.45,0,RAI,0,Ah8h3d
5.40235,0.41103,10.4981,0.58897,0.7965723981,1.080273182,X,0.36694,R5.45,0.62805,R10.9,0.00502,R21.45,0,RAI,0,Ad8h3h
5.67607,0.41666,10.2237,0.58334,0.8256234014,1.062186371,X,0.42677,R5.45,0.56701,R10.9,0.00622,R21.45,0,RAI,0,Ah8d3h
5.24097,0.40782,10.6592,0.59218,0.7788597034,1.090901917,X,0.26637,R5.45,0.73186,R10.9,0.00177,R21.45,0,RAI,0,Ah8d3c
5.8652,0.43319,10.0345,0.56681,0.8205791431,1.072942459,X,0.60048,R5.45,0.39363,R10.9,0.00589,R21.45,0,RAI,0,Ah8h4h
5.68814,0.41966,10.2121,0.58034,0.8214644017,1.066466781,X,0.41429,R5.45,0.58076,R10.9,0.00495,R21.45,0,RAI,0,Ad8h4h
5.73336,0.42039,10.1662,0.57961,0.8265571117,1.063016812,X,0.4097,R5.45,0.58452,R10.9,0.00578,R21.45,0,RAI,0,Ah8h4d
5.93801,0.42486,9.96225,0.57514,0.8470541037,1.049783902,X,0.49078,R5.45,0.5033,R10.9,0.00592,R21.45,0,RAI,0,Ah8d4h
5.59462,0.41757,10.3051,0.58243,0.8120025306,1.072316173,X,0.31273,R5.45,0.68578,R10.9,0.00148,R21.45,0,RAI,0,Ah8d4c
5.7471,0.43252,10.1532,0.56748,0.8053016779,1.084349488,X,0.54431,R5.45,0.44989,R10.9,0.00581,R21.45,0,RAI,0,Ah8h5h
5.77077,0.42378,10.1296,0.57622,0.8252953078,1.065413872,X,0.36943,R5.45,0.62323,R10.9,0.00734,R21.45,0,RAI,0,Ah8h5d
5.70335,0.42224,10.1968,0.57776,0.8186282418,1.069632578,X,0.37502,R5.45,0.61877,R10.9,0.00621,R21.45,0,RAI,0,Ad8h5h
5.91551,0.42686,9.98457,0.57314,0.8398907474,1.055807308,X,0.42521,R5.45,0.56868,R10.9,0.00611,R21.45,0,RAI,0,Ah8d5h
5.65304,0.42142,10.2472,0.57858,0.8129857963,1.073389719,X,0.29117,R5.45,0.70484,R10.9,0.00399,R21.45,0,RAI,0,Ah8d5c
5.63216,0.43146,10.2681,0.56854,0.7911348608,1.094569732,X,0.49007,R5.45,0.50443,R10.9,0.0055,R21.45,0,RAI,0,Ah8h6h
5.72427,0.42434,10.1758,0.57566,0.8175647796,1.071316346,X,0.43304,R5.45,0.55849,R10.9,0.00847,R21.45,0,RAI,0,Ah8h6d
5.75128,0.42492,10.1489,0.57508,0.8203012802,1.069562911,X,0.43553,R5.45,0.55614,R10.9,0.00833,R21.45,0,RAI,0,Ah8d6h
5.7232,0.42382,10.1768,0.57618,0.8184149065,1.070455736,X,0.45946,R5.45,0.5345,R10.9,0.00605,R21.45,0,RAI,0,Ad8h6h
5.59775,0.42194,10.302,0.57806,0.8040422524,1.080101841,X,0.3451,R5.45,0.64821,R10.9,0.00669,R21.45,0,RAI,0,Ah8d6c
5.61173,0.43181,10.288,0.56819,0.7876261807,1.097369798,X,0.44113,R5.45,0.55263,R10.9,0.00624,R21.45,0,RAI,0,Ah8h7h
5.65879,0.42285,10.2413,0.57715,0.8110605796,1.075432823,X,0.44685,R5.45,0.54646,R10.9,0.00669,R21.45,0,RAI,0,Ah8d7h
5.62128,0.42206,10.2788,0.57794,0.8071924317,1.07788899,X,0.43758,R5.45,0.55644,R10.9,0.00598,R21.45,0,RAI,0,Ah8h7d
5.67918,0.42272,10.2208,0.57728,0.8142334124,1.07303642,X,0.49461,R5.45,0.49928,R10.9,0.00611,R21.45,0,RAI,0,Ad8h7h
5.51801,0.4197,10.3822,0.5803,0.7968188219,1.084313788,X,0.38444,R5.45,0.60734,R10.9,0.00822,R21.45,0,RAI,0,Ah8d7c
4.99989,0.39539,10.9001,0.60461,0.7663917254,1.092627135,X,0.32576,R5.45,0.6686,R10.9,0.00564,R21.45,0,RAI,0,Ah8h8d
4.90072,0.39147,10.9997,0.60853,0.7587129327,1.095507391,X,0.28299,R5.45,0.71504,R10.9,0.00198,R21.45,0,RAI,0,Ah8d8c
5.99727,0.42152,9.90297,0.57848,0.8622862975,1.037512124,X,0.7627,R5.45,0.23004,R10.9,0.00726,R21.45,0,RAI,0,Ah9h2h
5.41804,0.394,10.4817,0.606,0.8334163796,1.048273857,X,0.4861,R5.45,0.50945,R10.9,0.00445,R21.45,0,RAI,0,Ad9h2h
5.61208,0.39723,10.2877,0.60277,0.856244662,1.034384206,X,0.51143,R5.45,0.48341,R10.9,0.00516,R21.45,0,RAI,0,Ah9h2d
5.57566,0.39703,10.3244,0.60297,0.8511165534,1.037735928,X,0.5009,R5.45,0.49454,R10.9,0.00456,R21.45,0,RAI,0,Ah9d2h
5.23546,0.3876,10.6651,0.6124,0.8186289742,1.055468766,X,0.35342,R5.45,0.64657,R10.9,0,R21.45,0,RAI,0,Ah9d2c
6.03071,0.42207,9.86928,0.57793,0.8659643947,1.03496652,X,0.77416,R5.45,0.21906,R10.9,0.00677,R21.45,0,RAI,0,Ah9h3h
5.40473,0.39271,10.4954,0.60729,0.8340999318,1.04741531,X,0.49479,R5.45,0.50068,R10.9,0.00454,R21.45,0,RAI,0,Ad9h3h
5.65673,0.39779,10.2433,0.60221,0.8618419747,1.030883699,X,0.54991,R5.45,0.44696,R10.9,0.00313,R21.45,0,RAI,0,Ah9d3h
5.63409,0.39644,10.2663,0.60356,0.8613157031,1.030879473,X,0.5334,R5.45,0.4619,R10.9,0.00469,R21.45,0,RAI,0,Ah9h3d
5.25956,0.38668,10.641,0.61332,0.8243540212,1.051508079,X,0.37362,R5.45,0.62638,R10.9,0,R21.45,0,RAI,0,Ah9d3c
6.00941,0.42246,9.89101,0.57754,0.8621092404,1.037945751,X,0.7689,R5.45,0.22481,R10.9,0.00629,R21.45,0,RAI,0,Ah9h4h
5.78134,0.40002,10.1189,0.59998,0.8759168215,1.022149265,X,0.635,R5.45,0.36327,R10.9,0.00173,R21.45,0,RAI,0,Ah9h4d
5.53367,0.39567,10.3664,0.60433,0.8476102283,1.039605608,X,0.57086,R5.45,0.42836,R10.9,0.00077,R21.45,0,RAI,0,Ad9h4h
