oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R35,actions/3/action_code,R55,actions/4/action_code,R83,actions/5/action_code,R120,actions/6/action_code,AI,flop
22.5528,0.55076,10.0994,0.44924,1.231534708,0.8992422804,F,0.17842,C,0.73717,R22.8,0.06498,R31.1,0.00273,R42.7,0.00093,R58.05,0.00316,RAI,0.01261,7h5d3h
22.8692,0.55207,9.77249,0.44794,1.245849413,0.8726605995,F,0.18032,C,0.72385,R22.8,0.06529,R31.1,0.01122,R42.7,0.00509,R58.05,0.00445,RAI,0.00977,7h5h3d
23.6485,0.54653,8.97615,0.45347,1.301363676,0.7917745142,F,0.13741,C,0.7255,R22.8,0.10011,R31.1,0.01526,R42.7,0.00825,R58.05,0.00687,RAI,0.0066,7h5d3c
23.2644,0.54808,9.38464,0.45192,1.276606312,0.8306461041,F,0.2738,C,0.7262,R22.8,0,R31.1,0,R42.7,0,R58.05,0,RAI,0,7h5h4h
22.2207,0.55186,10.4253,0.44814,1.21097839,0.9305431166,F,0.18719,C,0.73636,R22.8,0.05862,R31.1,0.00542,R42.7,0.00091,R58.05,0.00223,RAI,0.00926,7d5h4h
22.3084,0.5521,10.3447,0.4479,1.215232096,0.9238419246,F,0.18577,C,0.73732,R22.8,0.05778,R31.1,0.00256,R42.7,0.00052,R58.05,0.00316,RAI,0.0129,7h5d4h
22.4598,0.55257,10.1971,0.44743,1.222439884,0.9116133764,F,0.18652,C,0.73241,R22.8,0.05667,R31.1,0.01043,R42.7,0.0028,R58.05,0.00344,RAI,0.00774,7h5h4d
23.1311,0.54646,9.5242,0.45354,1.273054064,0.8399876964,F,0.14395,C,0.73674,R22.8,0.08781,R31.1,0.01315,R42.7,0.00848,R58.05,0.00525,RAI,0.00462,7h5d4c
22.4214,0.55203,10.2326,0.44797,1.221544627,0.9136826209,F,0.18543,C,0.74451,R22.8,0.07005,R31.1,0,R42.7,0,R58.05,0,RAI,0,7h5h5d
23.0895,0.54983,9.56292,0.45017,1.262975754,0.8497162758,F,0.14406,C,0.76043,R22.8,0.0947,R31.1,0.00081,R42.7,0,R58.05,0,RAI,0,7h5d5c
23.9186,0.54119,8.73422,0.45881,1.329209454,0.7614672322,F,0.27014,C,0.72986,R22.8,0,R31.1,0,R42.7,0,R58.05,0,RAI,0,7h6h2h
22.2567,0.54961,10.3888,0.45039,1.217907397,0.92264565,F,0.18664,C,0.7367,R22.8,0.07596,R31.1,0.00056,R42.7,0.00006,R58.05,0.00002,RAI,0.00007,7h6h2d
