oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R35,actions/3/action_code,R55,actions/4/action_code,AI,flop
9.25725,0.43067,34.137,0.56933,0.8111319291,1.36272432,F,0.53732,C,0.26046,R39,0.0749,R51.3,0.05852,RAI,0.06881,7h4h3d
9.19552,0.43135,34.2052,0.56865,0.80445294,1.367081058,F,0.54125,C,0.24696,R39,0.08142,R51.3,0.06204,RAI,0.06833,7h4d3h
10.0194,0.45407,33.3798,0.54593,0.8326685209,1.389614079,F,0.45365,C,0.42143,R39,0.08254,R51.3,0.02272,RAI,0.01966,7h4d3c
8.97666,0.43559,34.423,0.56441,0.7776622032,1.386120485,F,0.54817,C,0.21426,R39,0.10411,R51.3,0.07582,RAI,0.05765,7h4h4d
9.5828,0.44385,33.8171,0.55615,0.8147236281,1.381946081,F,0.51196,C,0.29625,R39,0.12144,R51.3,0.03625,RAI,0.03411,7h4d4c
7.06106,0.45369,36.3961,0.54631,0.5873065242,1.514128655,F,0.492,C,0.3125,R39,0.15794,R51.3,0.02044,RAI,0.01711,7h5h2h
8.86906,0.4314,34.5252,0.5686,0.7758031806,1.379990799,F,0.53309,C,0.27489,R39,0.06906,R51.3,0.05759,RAI,0.06536,7d5h2h
8.89442,0.43148,34.5143,0.56852,0.7778772725,1.379749124,F,0.53266,C,0.2759,R39,0.06234,R51.3,0.06202,RAI,0.06708,7h5d2h
8.99387,0.43159,34.4008,0.56841,0.7863743824,1.375478084,F,0.51881,C,0.30977,R39,0.06219,R51.3,0.04997,RAI,0.05927,7h5h2d
9.47834,0.45089,33.9221,0.54911,0.7932604615,1.404013209,F,0.44798,C,0.43954,R39,0.0849,R51.3,0.01345,RAI,0.01413,7h5d2c
6.99903,0.45025,36.4599,0.54975,0.5865948785,1.507290598,F,0.49333,C,0.3348,R39,0.12659,R51.3,0.02348,RAI,0.02181,7h5h3h
8.99539,0.43527,34.4064,0.56473,0.7798577159,1.384666579,F,0.52402,C,0.28916,R39,0.06382,R51.3,0.05827,RAI,0.06474,7d5h3h
8.96917,0.4342,34.4407,0.5658,0.7795007819,1.383425329,F,0.51744,C,0.30112,R39,0.07078,R51.3,0.0537,RAI,0.05696,7h5d3h
9.20554,0.43657,34.2019,0.56343,0.7957002673,1.379611979,F,0.51044,C,0.31931,R39,0.06583,R51.3,0.0479,RAI,0.05652,7h5h3d
9.46457,0.45337,33.9384,0.54663,0.7877750684,1.411059907,F,0.43877,C,0.44668,R39,0.06511,R51.3,0.02604,RAI,0.02341,7h5d3c
6.75742,0.44607,36.6638,0.55393,0.5716524127,1.50428631,F,0.4934,C,0.32562,R39,0.12817,R51.3,0.02593,RAI,0.02687,7h5h4h
8.47996,0.43984,34.9079,0.56016,0.7275339107,1.416310941,F,0.51455,C,0.2931,R39,0.0647,R51.3,0.06309,RAI,0.06456,7d5h4h
