oop_ev,oop_eq,ip_ev,ip_eq,oop_eqr,ip_eqr,actions/0/action_code,Fold,actions/1/action_code,Call,actions/2/action_code,R35,actions/3/action_code,R55,actions/4/action_code,R83,actions/5/action_code,R120,actions/6/action_code,AI,flop
4.84115,0.46275,21.959,0.53725,0.6340421962,1.491716118,F,0.45292,C,0.33211,R24.3,0.21433,R31.95,0.0006,R42.7,0,R56.85,0,RAI,0.00004,7h3d2c
4.45087,0.45589,22.3489,0.54411,0.5916990925,1.499058247,F,0.46875,C,0.38814,R24.3,0.09694,R31.95,0.00133,R42.7,0,R56.85,0,RAI,0.04484,7h3h3d
3.93478,0.45662,22.8653,0.54338,0.5222537427,1.53575691,F,0.50304,C,0.2531,R24.3,0.22217,R31.95,0.02169,R42.7,0,R56.85,0,RAI,0,7h3d3c
5.25523,0.47993,21.5236,0.52007,0.6636358968,1.510434546,F,0.5055,C,0.3895,R24.3,0.07844,R31.95,0.00643,R42.7,0.00654,R56.85,0.00707,RAI,0.00652,7h4h2h
5.36623,0.46456,21.4338,0.53544,0.7000733163,1.460958787,F,0.4312,C,0.43529,R24.3,0.09911,R31.95,0,R42.7,0,R56.85,0.00012,RAI,0.03428,7h4h2d
5.44234,0.46604,21.3578,0.53396,0.7077478156,1.459814448,F,0.43338,C,0.42504,R24.3,0.10769,R31.95,0,R42.7,0,R56.85,0,RAI,0.03389,7d4h2h
5.46555,0.46663,21.3349,0.53337,0.7098674386,1.459864195,F,0.4343,C,0.43048,R24.3,0.09503,R31.95,0,R42.7,0,R56.85,0,RAI,0.04019,7h4d2h
5.07218,0.46506,21.7278,0.53494,0.6610003847,1.482380534,F,0.44022,C,0.36272,R24.3,0.19549,R31.95,0.00153,R42.7,0,R56.85,0,RAI,0.00005,7h4d2c
5.24723,0.47927,21.4862,0.52073,0.6635381626,1.505901744,F,0.50231,C,0.40425,R24.3,0.07098,R31.95,0.0056,R42.7,0.00571,R56.85,0.00621,RAI,0.00494,7h4h3h
6.07836,0.46464,20.7209,0.53536,0.792840621,1.412575734,F,0.43261,C,0.45227,R24.3,0.0976,R31.95,0,R42.7,0,R56.85,0,RAI,0.01752,7d4h3h
6.08068,0.46503,20.719,0.53497,0.7924779964,1.413474469,F,0.42996,C,0.46074,R24.3,0.09645,R31.95,0,R42.7,0,R56.85,0.00038,RAI,0.01246,7h4h3d
6.13166,0.4659,20.6681,0.5341,0.7976298638,1.412298123,F,0.4308,C,0.46102,R24.3,0.08661,R31.95,0,R42.7,0,R56.85,0.00014,RAI,0.02142,7h4d3h
6.21943,0.46934,20.5807,0.53066,0.803117468,1.415445152,F,0.41334,C,0.46556,R24.3,0.12109,R31.95,0,R42.7,0,R56.85,0,RAI,0,7h4d3c
5.30118,0.45999,21.4988,0.54001,0.6984578645,1.45298815,F,0.45664,C,0.39213,R24.3,0.14402,R31.95,0.00034,R42.7,0,R56.85,0,RAI,0.00686,7h4h4d
5.02722,0.46219,21.773,0.53781,0.659209383,1.477539224,F,0.46712,C,0.32295,R24.3,0.20993,R31.95,0,R42.7,0,R56.85,0,RAI,0,7h4d4c
5.06701,0.47571,21.7923,0.52429,0.6455435196,1.516980849,F,0.50409,C,0.38787,R24.3,0.08185,R31.95,0.00639,R42.7,0.00676,R56.85,0.00674,RAI,0.0063,7h5h2h
5.52843,0.46787,21.271,0.53213,0.7161313289,1.458877994,F,0.43343,C,0.41945,R24.3,0.11741,R31.95,0.00183,R42.7,0,R56.85,0,RAI,0.02788,7d5h2h
5.56884,0.46881,21.2317,0.53119,0.7199195023,1.458761699,F,0.43476,C,0.42109,R24.3,0.10809,R31.95,0,R42.7,0,R56.85,0,RAI,0.03606,7h5d2h
5.44893,0.46648,21.3518,0.53352,0.7079364135,1.460603857,F,0.43077,C,0.4284,R24.3,0.11551,R31.95,0.00016,R42.7,0.00004,R56.85,0.00014,RAI,0.02498,7h5h2d
5.1825,0.46636,21.618,0.53364,0.6734945113,1.478481653,F,0.43011,C,0.3823,R24.3,0.18628,R31.95,0.00131,R42.7,0,R56.85,0,RAI,0,7h5d2c
4.98939,0.47346,21.8298,0.52654,0.6386754395,1.513097928,F,0.49885,C,0.40332,R24.3,0.07609,R31.95,0.00576,R42.7,0.00582,R56.85,0.0053,RAI,0.00487,7h5h3h
5.45027,0.46183,21.3493,0.53817,0.7152402651,1.447820179,F,0.41399,C,0.48648,R24.3,0.04846,R31.95,0,R42.7,0,R56.85,0.00056,RAI,0.05051,7d5h3h
5.54464,0.46332,21.2551,0.53668,0.7252844711,1.445430443,F,0.4202,C,0.47496,R24.3,0.05074,R31.95,0.00079,R42.7,0.00002,R56.85,0.00049,RAI,0.0528,7h5d3h
5.4257,0.46122,21.3744,0.53878,0.7129576278,1.44787715,F,0.4091,C,0.49855,R24.3,0.03968,R31.95,0,R42.7,0,R56.85,0.00151,RAI,0.05116,7h5h3d
5.30896,0.46357,21.491,0.53643,0.694081045,1.462151616,F,0.3937,C,0.47907,R24.3,0.12415,R31.95,0.00308,R42.7,0,R56.85,0,RAI,0,7h5d3c
5.18681,0.47865,21.6038,0.52135,0.6567473515,1.512345391,F,0.49941,C,0.41259,R24.3,0.06672,R31.95,0.00498,R42.7,0.00541,R56.85,0.00644,RAI,0.00445,7h5h4h
